ID,Sitio,Índice del lugar,Nombre del lugar,Enlace del lugar,Municipio,Valoración,Valoraciones,Precio,Comentario,Fecha,Votos a favor,Votos en contra,Valoración_num,Sentimiento
1015,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"La experiencia de bucear, conocer, experimentar y apreciar la hermosa vida marina fue increíble. El acomodamiento de Coveñas Diving Co fue excelente, gran calidad humana la de su equipo.",14 de junio de 2020,0,0,5,neutral
807,Tripadvisor,59,Catedral de San Francisco,https://www.tripadvisor.co/Attraction_Review-g1395140-d6960179-Reviews-or20-Catedral_de_San_Francisco-Sincelejo_Sucre_Department.html,Sincelejo,4.0/5,30,Precio Desconocido,"Visité Sincelejo por trabajo, esta iglesia es hermosa, buena vista, es agradable su gente y se puede pasar un buen atardecer.",7 de mayo de 2018,0,0,4,neutral
1147,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,"Nos animamos a sacar el titulo de open water y ha sido lo mejor que pudimos hacer. Un trato fenomenal y unas inmersiones y clases con las que hemos aprendido y disfrutado mucho. Muchas gracias Eduardo, Estefania y Giovani.",22 de agosto de 2022,1,0,5,neutral
624,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Sencillamente es espectacular este sitio, muy recomendado además es fuente directa de empleo para los habitantes de Coveñas y Tolu.",13 de febrero de 2017,0,0,4.5,neutral
377,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"PARAÍSO! Visitamos mucura y tintipan y quedamos encantados con el color de su mar, en realidad es un paraíso que no vale la pena perderse!",19 de septiembre de 2017,0,0,4.5,neutral
1125,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"La pasada semana tuvimos el gusto de participar en esta maravillosa experiencia en Coveñas. Fuimos un grupo grande de los cuales, para algunos fue la primera toma de contacto con el buceo y para otros no, pero, tanto unos como otros, acabamos encantados con la experiencia. El instructor de buceo es estupendo y nos dirigió una actividad completa con una vista al arrecife de corales y demás hábitat marino increíbles. Siempre nos sentimos a gusto, seguros y acompañados por el instructor Guillermo. ¡No os lo podéis perder!",11 de abril de 2018,0,0,5,neutral
1183,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,"Stephania y Giovanni son maravillosos. Tienen el centro de buceo en un estado excelente. Los equipos están bien cuidados y nuevos. Ellos son excelentes instructores, se preocupan de cada detalle y son un amor. Gracias por todo!!!",22 de febrero de 2019,2,0,5,neutral
735,Tripadvisor,56,Playa la Coquerita,https://www.tripadvisor.co/Attraction_Review-g616329-d10465002-Reviews-or20-Playa_la_Coquerita-Covenas_Sucre_Department.html,Coveñas,4.0/5,28,Precio Desconocido,"El desorden reina sobre la playa y la zona de nado de los turistas. Los ""gusanos"" se acercan a donde están nadando las personas con el motor encendido para ofrecer e insistir en su servicio, sin tener en cuenta el grave peligro que tienen de generar un accidente. Lo peor es que hay una base naval cerca y supongo una oficina de capitanía de puerto, ambos brillan por su ausencia y falta de autoridad para evitar estas graves trasgresiones de los protocolos de navegación.",18 de marzo de 2017,1,0,4,neutral
163,Foursquare,22,Llanera La 36,https://es.foursquare.com/v/llanera-la-31/51549ae9e4b003cfdb106147,Sincelejo,7.7/10,21 valoraciones,$$,Excelente la carne! Recomendada.,"Mayo 21, 2014",2,0,7.7,positivo
121,Foursquare,11,CrepesPin Restaurante,https://es.foursquare.com/v/crepespin-restaurante/519181e1498e355d8a823a9b,Sincelejo,8.0/10,26 valoraciones,Precio Desconocido,"La comida wa genial pero el servicio debe mejorar, deben ser más ágiles","Noviembre 23, 2013",2,0,8,positivo
1128,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,Guillermo es un excelente guía y master instructor. Toda la información de la página web y al contactarlo fue precisa y se ajustó a la realidad. Los sitios de buceo a los que nos llevó son muy lindos. Las islas de San Bernardo son muy recomendadas para bucear. Guillermo tuvo toda la disposición para resolver nuestras inquietudes y para hacer de esta experiencia algo maravilloso. Todos los equipos proporcionados estaban en excelente estado. El almuerzo ofrecido fue delicioso. Definitivamente lo recomiendo!,26 de enero de 2018,0,0,5,neutral
793,Tripadvisor,58,Orla de Tolu,https://www.tripadvisor.co/Attraction_Review-g1726000-d8838800-Reviews-or20-Orla_de_Tolu-Santiago_de_Tolu_Sucre_Department.html,Santiago de Tolú,4.0/5,31,Precio Desconocido,"El lugar me pareció muy tranquilo para descansar, los vendedores ambulantes no acosan tanto, todo esta cerca aunque los precios me parecieron elevados.",12 de mayo de 2016,0,0,4,neutral
771,Tripadvisor,57,Archipiélago De San Bernardo,https://www.tripadvisor.co/Attraction_Review-g616329-d14930714-Reviews-or20-Archipelago_Of_San_Bernardo-Covenas_Sucre_Department.html,Coveñas,4.0/5,29,Precio Desconocido,"Las islas son paradisíacas, los tours son excelentes, a poco tiempo de las playas de Tolú, ofrecen buena comida y la playa en la isla Tintipan es excelente. Hay un paso por el islote de Santa Cruz, con vista a un acuario rudimentario.",16 de octubre de 2018,1,0,4,neutral
1055,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Exelentes instructores, con conocimientos amplios y muy dispuestos, además de la muy buena atención, recomendado al 100%.",17 de noviembre de 2019,0,0,5,neutral
586,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,Sitio interesante para ver y pasar un día haciendo cosas diferentes. Si te desplazas como yo desde Matanzas puedes salir por la mañana pasar el día allí y regresar por la tarde sin problema. Aconsejable.,6 de noviembre de 2019,0,0,4.5,neutral
855,Tripadvisor,64,Plaza de Majagual,https://www.tripadvisor.co/Attraction_Review-g1395140-d6951865-Reviews-or30-Plaza_de_Majagual-Sincelejo_Sucre_Department.html,Sincelejo,3.5/5,32,Precio Desconocido,Linda plaza simbólica de la ciudad y su cultura para sus shows populares y fiestas. Tradicional y simbólica.,15 de abril de 2018,0,0,3.5,negativo
424,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Consulta Hola!! Quisiera saber cómo ir desde Cartagena a Isla Múcura, cuál es el recorrido recomendado y en lo posible cuáles son los precios de las lanchas que te llevan..Voy en Feb. Gracias",24 de septiembre de 2015,3,0,4.5,neutral
821,Tripadvisor,59,Catedral de San Francisco,https://www.tripadvisor.co/Attraction_Review-g1395140-d6960179-Reviews-or20-Catedral_de_San_Francisco-Sincelejo_Sucre_Department.html,Sincelejo,4.0/5,30,Precio Desconocido,"Un buen paseo para conocer costumbres y ritos del lugar, en un entorno de mucho movimiento, con mercado, frutas, jugos... un buen recorrido estando en la ciudad.",14 de enero de 2016,0,0,4,neutral
777,Tripadvisor,58,Orla de Tolu,https://www.tripadvisor.co/Attraction_Review-g1726000-d8838800-Reviews-or20-Orla_de_Tolu-Santiago_de_Tolu_Sucre_Department.html,Santiago de Tolú,4.0/5,31,Precio Desconocido,"Más pueblo, Tolú ofrece otra alternativa a más playas. En estas son al estilo bahía formadas por escolleras, poca arena y varios lugares para tomar algo. También poseen hosterías y hoteles.",27 de enero de 2021,0,0,4,neutral
521,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Relax Total Comida rica, habitaciones confortables, espacio único, ambiente relajado y todas las actividades acuáticas al alcance de la mano",10 de enero de 2013,0,0,4.5,neutral
595,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"No pueden perderse este recorrido en canoa, se ven cosas muy lindas, es un turismo diferente que vale la pena.",17 de abril de 2019,0,0,4.5,neutral
1155,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,Giovanni y Stefania son grandes instructores. Me encanta bucear con ellos. Generan confianza y placer por los viajes submarinos. Gracias,30 de marzo de 2021,0,0,5,neutral
816,Tripadvisor,59,Catedral de San Francisco,https://www.tripadvisor.co/Attraction_Review-g1395140-d6960179-Reviews-or20-Catedral_de_San_Francisco-Sincelejo_Sucre_Department.html,Sincelejo,4.0/5,30,Precio Desconocido,"Linda catedral que actualmente está en remodelación. Frente a ella hay un Éxito y junto a ella el parque principal que no tiene mucho para ver... solo para relajarse un rato y si vas con niños pequeños que ""correen"" las palomas.",27 de diciembre de 2016,0,0,4,neutral
62,Foursquare,2,Playas de Coveñas,https://es.foursquare.com/v/playas-de-cove%C3%B1as/4e0b5bd352b1fe83d54c6f4b,Coveñas,8.8/10,241 valoraciones,Precio Desconocido,Muy bueno deli deli,"Noviembre 21, 2013",0,0,8.8,positivo
1030,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"La atención inicial y logística de Ana es excelente, Guillermo es muy amable, el instructor Alejandro es muy responsable, nos hizo sentir muy seguros, junto con Héctor aplicaron todos sus conocimientos con nosotros.",13 de enero de 2020,0,0,5,neutral
61,Foursquare,2,Playas de Coveñas,https://es.foursquare.com/v/playas-de-cove%C3%B1as/4e0b5bd352b1fe83d54c6f4b,Coveñas,8.8/10,241 valoraciones,Precio Desconocido,SugerimoshotellasPalmeras,"Abril 18, 2014",0,0,8.8,positivo
568,Tripadvisor,51,Reserva Natural Sanguaré,https://www.tripadvisor.co/Attraction_Review-g4452849-d7149029-Reviews-Reserva_Natural_Sanguare-San_Onofre_Sucre_Department.html, San Onofre,5.0/5,35,Precio Desconocido,"Este es un maravilloso lugar para quedarse. Una excelente ubicación, con hermosas habitaciones, una hermosa playa, una buena piscina y comida absolutamente increíble. Todo el personal es brillante, amable, servicial y entusiasta. No esperes aire acondicionado, agua corriente caliente o puertas con llave; esperar un lugar simplemente maravilloso para quedarse.",25 de febrero de 2019,0,0,5,neutral
1265,Tripadvisor,79,Anfibio Sports Adventure,https://www.tripadvisor.co/Attraction_Review-g10326747-d23061629-Reviews-or30-Anfibio_Sports_Adventure-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,34,Precio Desconocido,"Gracias al profesionalismo de Ciro pudimos pararnos en la tabla sobre todo mi novio 😆 incluso le busco otra que le ayudará en su proceso. La atención insuperable, recomendamos con los ojos cerrados. Fue tan buena la impresión inicial que nos quedamos un día más en rincón del mar solo para hacer la actividad y si que valió la pena. Calidad humana 💯 👏🏻👏🏻👏🏻 Atención y profesionalismo 💯 Local e implementos 😍",27 de febrero de 2021,0,0,5,neutral
978,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,Excelente centro de buceo. Muy buenos instructores y atención al cliente. Maravillosos lugares para ir a bucear.,23 de abril de 2021,0,0,5,neutral
932,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,Excelente experiencia. La mejor atención y profesionalismo de parte de todo el equipo de Coveñas Diving. Bucear en Tintipan fue increíble,12 de diciembre de 2023,7,0,5,neutral
434,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Uff Es el paraíso. Su hotel (punta faro) a pesar de ser muy rústico tiene una playa esquisita ! Vale la pena hacer el tour por la isla en lancha. Alójese en las jr suite vista al mar, no se va a arrepentir!",28 de mayo de 2015,0,0,4.5,neutral
796,Tripadvisor,58,Orla de Tolu,https://www.tripadvisor.co/Attraction_Review-g1726000-d8838800-Reviews-or20-Orla_de_Tolu-Santiago_de_Tolu_Sucre_Department.html,Santiago de Tolú,4.0/5,31,Precio Desconocido,"Utilizamos Tolu para romper el viaje en autobús a Cartagena. Planeamos quedarnos dos días ya que llegábamos tarde, así que quería un día para mirar alrededor, terminé quedándome otro principalmente debido al hotel barato (pizzería del hotel). No terminé visitando la isla, escuché que es increíble pero lleno de turistas locales y acabamos de hacer las islas de San Blas. Solo vi a otra pareja de mochileros mientras estábamos aquí también. No sucede mucho, pero hay muchos lugares para tomar una cerveza o nadar. Problema fuera de temporada por qué es tranquilo.",10 de agosto de 2019,0,0,4,neutral
1037,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Coveñas es un lugar hermoso, las playas son, en mi opinión, de las mejores de Colombia y con la compañía de Diving Coveñas disfrutamos aún más nuestro viaje. El buceo fue grandioso, vimos muchos peces y corales. Durante todo el recorrido estuvieron muy pendientes de nosotros, de nuestra seguridad y diversión. Fueron muy amables desde el comienzo. Muy recomendado.",4 de enero de 2020,1,0,5,neutral
562,Tripadvisor,51,Reserva Natural Sanguaré,https://www.tripadvisor.co/Attraction_Review-g4452849-d7149029-Reviews-Reserva_Natural_Sanguare-San_Onofre_Sucre_Department.html, San Onofre,5.0/5,35,Precio Desconocido,"Un sitio con muy buenas energías, muy natural debemos seguir cuidando esta reserva para mantenerla e incluso mejorarla, recomendado ir.",29 de octubre de 2015,0,0,5,neutral
684,Tripadvisor,53,Playas Rincon del Mar,https://www.tripadvisor.co/Attraction_Review-g4452849-d10213520-Reviews-or40-Playas_Rincon_del_Mar-San_Onofre_Sucre_Department.html,San Onofre,4.0/5,51,Precio Desconocido,Estuvimos un fin de semana en familia y encontramos un sitio que se llama El Carambamba. Cabañas básicas sin aire acondicionado pero de confort y limpieza aceptable para el lugar. Excelente atención y muy buena comida de mar. Es casi turismo de aventura pero el sitio vale la pena.,22 de marzo de 2017,1,0,4,neutral
1078,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Definitivamente costo-beneficio, muy marcado, es como explorar otro planeta y volver para contarlo. Con un instructor agradable, claro y paciente.",6 de agosto de 2019,0,0,5,neutral
331,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Para llegar a la isla fue todo un parto por qué aproximadamente son 4 horas para llegar ahí (tomando en cuenta los retrasos normales).Tomamos un paquete turístico en Jetset que ofrecía viaje en bus hasta Tolú de dos horas y una hora en lancha rápida, donde pasaría por la isla Santa Cruz, la más poblada del mundo, allí por 5.000co puedes nadar con tiburones nodriza. Cuando llegamos a Múcura nos acercaron a almorzar a un puesto (este venía incluido en el paquete) y nos ofrecieron servirnos el almuerzo frente al mar bajo un quitasol y sillas de playa por 10.000 co. La isla es hermosa, puedes recorrerla a pie, los habitantes son muy amables y no hay vendedores ambulantes. Realmente es un sueño, el agua trasparente y de un color soñado, muy seguro, bastante placentero. Estuvimos al rededor de 4 horas en la isla, luego nos recogieron para llevarnos al hotel.
No sugiero este viaje para llevar niños muy pequeños, ya que llegar allá es muy agotador.",19 de agosto de 2018,0,0,4.5,neutral
